"","M","S","V0","k","P0","Ta","T0","objFun"
"20",40.2717545517976,0.016409043046463,0.00290629747743532,3112.44780034292,98085.9758269414,294.035660335503,358.404125292082,0.26027050449667
"21",47.4733408656274,0.0151695976336114,0.0077197542060595,3618.29901087843,105896.728154384,291.434436984741,345.149708082187,0.450835855655821
"22",34.2399066677783,0.0135667699882167,0.00698475694020651,3875.86199806444,90118.4250641055,293.032865869648,340.532066755327,0.424801609463216
"23",37.3465343738836,0.0123587256376375,0.00578508259687945,3437.92516871635,104170.627874429,290.019016140052,349.88275451744,0.425698986952444
"24",46.8295034780377,0.0185037875081017,0.00315033625929616,4689.44526537322,108324.098339397,290.448619813986,356.078218489876,0.25077455223999
"25",37.2977200041921,0.0117146286115621,0.00853014577895962,2814.04552744515,107439.684815169,294.270797626681,347.620494208829,0.516546587135449
"26",50.2589962828369,0.00588025084434776,0.00868728369599953,2267.68587756529,95570.8085609693,292.690062243747,344.992941134837,0.831535103091842
"27",40.8224827804905,0.0142914736902784,0.00790356645013951,2783.57595051453,100875.674393778,293.750276666567,346.869408750981,0.466441497060589
"28",52.9826161159412,0.0192261651034583,0.00291357391994633,3223.51375787146,99583.2448769873,291.839742242072,346.146651650234,0.247353385539967
"29",53.6230754868267,0.0148724544743227,0.00306493099786155,1478.90154033434,101026.639087871,292.201431906465,355.60302523924,0.295554161833422
"30",53.8457949009072,0.00893819869106752,0.00744212068188004,1817.91321389843,96079.6126615629,294.422640703454,343.497568307957,0.68949382105759
"31",31.2106169726257,0.00691338103003567,0.00221439695954695,4362.65592033137,91588.7065006047,295.913250328498,354.387011799985,0.391969480187279
"32",32.8469780981052,0.0170469644735719,0.00998509141702764,2145.99311980885,92722.353477478,291.075597142462,354.245360450069,0.441696474195044
"33",36.0667079666443,0.01960413765423,0.00720808934461325,3190.56044143625,103229.961405848,291.031850785108,344.045089153778,0.34004953763302
"34",58.26739244689,0.012668464379675,0.00650388370714337,2691.33647775557,99806.4255017042,291.304823050965,351.919439870706,0.509590531556095
"35",50.9508159337845,0.0122966348983219,0.00390511171460152,3719.52618401311,101542.592202555,290.311915224766,354.948537566364,0.39018868074696
"36",31.3377744167601,0.00780211577863898,0.00269366319654882,3809.54861878883,99556.5090859542,295.901569029109,344.026673215693,0.394675530375757
"37",40.1718118882924,0.00617270728654461,0.00879999789402075,3862.72404666152,95960.0343027804,291.549010441355,340.549630100844,0.603992898899302
"38",51.2140052337432,0.0179724318268721,0.0024519416711852,2221.65615918674,101332.834875351,294.561462135007,353.681478851847,0.232869795340905
"39",39.7317082663206,0.0162798672708066,0.00796155383693613,4022.75015268102,92396.7051805789,290.719941650363,356.687894818974,0.418568096585176
"40",55.8576101639913,0.00921055093089817,0.00501162399664149,2307.73801331501,101870.201803343,292.586125459201,359.235727171903,0.548945140517372
"41",45.0508345239493,0.018661612674155,0.00455031010642648,4563.84926686808,95606.248055133,290.470290162974,345.707913052598,0.307159849051066
"42",57.9122977424436,0.0092315843136562,0.009644976683354,3606.76933825947,98481.322826487,290.239912127434,341.676443595812,0.678093676225591
"43",36.7662660904974,0.0177550370176753,0.00439027401453629,1318.80997038912,104887.774846293,293.480100003062,353.378637055801,0.290722592706621
"44",50.1781919444189,0.018048021083948,0.00970092387958989,2519.09215781093,92236.3934618887,293.493776775015,351.814002552158,0.47464463737453
"45",56.8696420550114,0.00644566640284029,0.00973342708698101,4408.14142330736,90809.1211458342,291.64695158867,359.68718411807,0.679395512571608
"46",31.771973586143,0.0126819190886151,0.00968411331184022,3051.83341151755,97318.8434830215,293.001743438756,356.371307521472,0.486548874276014
"47",54.0661633241549,0.0103961005656736,0.00547844846379384,2239.21153741982,97833.629444507,290.231985854954,343.736809773901,0.531493783681468
"48",55.6864336074237,0.0197343737719511,0.00712770844820887,2021.70493591391,98391.1835245648,290.414629481241,356.893347378857,0.38214590807981
"49",58.2297362935566,0.00964185607655323,0.00982129061151855,1228.50037058815,92133.7272258429,294.379510700475,346.07832583088,0.766520848216646
"50",58.8994443503232,0.0142212971022131,0.0087134240391925,2884.51327633765,104444.992267438,291.802275402145,340.093333468135,0.538909265736175
"51",56.703363485306,0.0095360324152105,0.00237536292688921,4163.34187088069,93592.2619546158,294.108776647709,354.025866591707,0.372737430372602
"52",41.246617040236,0.0195115157241467,0.00953091139613092,1003.84566056542,100982.251610109,292.880808207995,356.31623505332,0.413630937723153
"53",31.494970810425,0.00745968708462897,0.00963974381846003,4508.52007393539,100748.794259019,290.211445598298,344.220441098763,0.492262457629184
"54",59.4481561113009,0.0170381210150453,0.00690921090360917,3567.23146174196,109399.162573274,292.432367200271,341.169676493821,0.420697638025096
"55",30.5188629896077,0.00811274532297044,0.00557993487704545,4706.72976711486,94760.0131416088,291.235794791476,341.602545988164,0.443984821023551
"56",32.0962482633744,0.00736078754028073,0.00303189908604138,3255.19385910034,103694.625686607,292.073121448344,348.626259791311,0.434908938352383
"57",53.3686892241309,0.00799839197560213,0.0078429220207762,3287.61495523714,106059.640568574,294.66686063508,350.306730786916,0.670048429919788
"58",51.3275170132541,0.0183347515206982,0.00229237506487221,3780.85387109313,104329.152806387,293.043156492788,352.420261090435,0.222113614728654
"59",35.89191104742,0.0127595109490014,0.00359218375932798,3340.62582926452,106615.026528761,295.604683111709,352.175184636544,0.333121975160286
"60",44.9785117637529,0.00731956611032598,0.00378331875127926,3834.64931554813,92978.1683488656,291.198113131308,358.831273589823,0.526298746358159
"61",41.8769262499851,0.0123464818324824,0.00642078906916454,4700.20681568515,96530.3487310465,292.380318556348,348.315276465504,0.447070934413116
"62",58.0901785507193,0.00726771536670276,0.00259492674303241,3747.33571538795,106530.733655868,295.328328439066,340.112345659346,0.465923776326016
"63",58.3979929342191,0.0198906110196339,0.00534356786680967,1110.22896637022,104567.305429075,290.651842865975,353.768466998893,0.324167683998177
"64",39.2452129015233,0.0117010524779861,0.00336906435484439,4413.81767446827,108956.092963275,291.789525130846,348.977596294861,0.346601319447293
"65",34.7501733401441,0.012095551163624,0.00976585160348564,4168.77286651172,108771.814621245,290.621597960312,347.560605711932,0.468685830870489
"66",58.9256566171115,0.00668659670457011,0.00817164220233448,1204.49866622314,102219.008786418,295.470327023984,342.119866124121,0.882526856196904
"67",51.8735075397813,0.0175515942382673,0.00937456816167757,2037.67292236816,97521.5621661814,295.462607407855,340.156839534668,0.479706154956742
"68",53.295129388296,0.0163252655404247,0.00287990765698254,3484.08190773986,95260.1308443351,292.542777486386,355.78068771583,0.276939019661613
"69",46.0932467181771,0.0159801992115437,0.00646448069546744,2388.76581894141,105980.749499965,295.421076602448,352.826699530785,0.403867479643122
"70",45.3069255714957,0.00538380980128422,0.00529251494122297,4426.77318522241,106393.699282808,290.800927624599,357.434402687517,0.588147496655499
"71",36.7936290456075,0.00971645058532478,0.00615784221987799,3695.7726176763,101809.26211609,293.125474499034,348.493334655501,0.489736665448571
"72",41.5965230767149,0.0120289003552275,0.00545901626310498,4895.36234073993,105611.107357121,291.707715248321,341.432297587623,0.418350959838685
"73",37.5704203964816,0.0140690889889037,0.00395290648678876,2273.05720820371,94813.2260584412,294.595320727037,359.632694634297,0.337495705267374
"74",50.6918624608009,0.00890761742660077,0.00238052890346386,3968.96618484519,91940.8976020804,295.035170865912,340.969785963846,0.389491753397745
"75",34.6375901769893,0.00938166701185983,0.00319291118633747,1871.30560298543,103655.406198031,293.31038083738,344.447825933597,0.395036955003435
"76",54.3826145593822,0.0121270897217141,0.00553238795411773,2170.90708154347,102502.401516908,291.286394111964,342.37032403063,0.475956411801037
"77",35.4961581432587,0.0113779364623688,0.00573078671244346,3821.53864174895,105090.692677163,293.407038014655,355.18909113708,0.430718245828788
"78",37.156088105212,0.0120171668173536,0.00341799956555851,2864.05746298935,95102.0426379563,294.680126824198,359.341973380432,0.351460564402515
"79",58.1519897111692,0.0178780381281581,0.00545284113757685,2779.72060913406,98840.494895773,294.526714359002,358.330296135484,0.363323549726181
"80",47.8317181782424,0.0168559549908445,0.00932815162858739,4586.96912527364,93719.9005695712,292.713294531324,357.612600146849,0.454956741505206
"81",37.7336877758405,0.0104161698143755,0.00357341211768426,2298.25340011064,103918.599234195,293.113119861177,355.355770046306,0.392470977412766
"82",50.2272406616667,0.0166748105066642,0.00324560617328808,2162.78273562808,90342.5787487626,295.767378117973,359.725465568388,0.287053048021266
"83",41.4635379127599,0.00986787267018575,0.0043082683132831,2452.70213383622,106316.662970572,294.785699963817,343.988666215516,0.456985145688428
"84",57.5573339274293,0.0080024963524763,0.00948441236799583,3801.65328123048,94065.2529836027,293.845609737073,352.840485744765,0.694792224974363
"85",47.596489353783,0.0188158943421009,0.00303579034675099,2338.21329194587,98914.0814020252,290.219578884806,343.388006822085,0.250901355086496
"86",53.9315726121166,0.0137131520351267,0.00943938079220988,1955.40561496001,100468.907396803,295.925659126278,359.050385323348,0.569940701597286
"87",30.3525505973934,0.00676847225002828,0.00561203686565161,4948.28295931686,95949.0094459662,291.386108507332,342.183974649576,0.45211751175443
"88",58.037390500945,0.019556757416646,0.0080446902667284,2353.42557690106,102804.970425731,295.005550812096,353.552397928513,0.412654464805917
"89",57.7103680917202,0.00993480945642688,0.00703392206829041,2240.16439841129,96285.5563978804,291.630380282281,346.792580259331,0.630902586061844
"90",42.6547625442431,0.0166175998035062,0.00379086056210287,3603.59445257951,97086.9954670221,292.20204112778,348.580142326071,0.301428380329846
"91",45.7421644276776,0.0145544661746151,0.00479217082815804,1270.53697203007,101365.978706866,294.178430413415,354.46165852346,0.370562163833342
"92",46.3010678156116,0.0144335196880868,0.00666045882873982,2803.98689248413,96875.2279081196,290.704529019437,344.831396856974,0.449768293804694
"93",55.9129853455815,0.0138944815205527,0.00219458295235969,1776.94686575513,107351.289056223,290.129274840465,352.048330313121,0.25995958915905
"94",31.7524888479779,0.0179414430948882,0.00484562428007647,3442.02314467635,109988.902379931,292.231470842807,342.884384834538,0.284790474220698
"95",32.7785439028521,0.0118306382580404,0.00596949281170592,2109.76445294358,103107.170226839,293.397454645748,349.214085059366,0.44406597218856
"96",40.1265773726371,0.0129004924667464,0.00436902642828412,3320.20856913272,90098.4623667784,292.751046574844,344.77064744615,0.38931377077247
"97",39.0712380617741,0.00658005044197082,0.00571967269034497,4588.53977309726,102657.363698883,292.783883663762,347.697331881709,0.525913867462495
"98",45.5220762797864,0.00919494035285548,0.00799289425613545,1725.07805328909,99820.2866580989,292.572332091571,351.979821772398,0.667717916638104
"99",46.3351196917612,0.0147366563274863,0.0023227673030477,4716.02106812131,102567.191039617,292.551246711712,352.597784651509,0.258382663224161
"100",47.2903818834317,0.00641874402847607,0.0040076169115603,4802.99915232975,108928.499554531,291.12304800524,353.676219477169,0.533199534230197
"101",42.2561446884857,0.0132628862924676,0.00844054034977593,3130.05486026127,94347.3276663711,294.323296209023,340.363281696909,0.508391681262685
"102",54.7167926779878,0.00875777104075183,0.00852435690979287,3673.54590936378,109077.13281475,290.094560774017,355.023831380606,0.64616494656808
"103",56.8409541683039,0.017221004827806,0.00264214665021002,2375.3683421677,96856.2158352043,294.715560534304,342.304031446036,0.258825395454607
"104",43.7218908097059,0.00900716363332583,0.00252602902025729,2316.86193885189,94567.5718603143,290.389251023091,353.313193349773,0.377309064927101
"105",53.3876380659384,0.0172581935313332,0.00926516075702011,4968.0490481602,106755.265189428,291.55791896396,349.603018740863,0.44773776942115
"106",52.7493716355809,0.0158283511943743,0.00936690802775137,4665.82112806756,92829.8916257732,293.209491086099,354.637163617951,0.488642537337295
"107",34.3698896387243,0.00946259251207812,0.00506890879821964,1597.45265114121,97510.7208888233,294.358413797292,353.597713769986,0.498107442496992
"108",36.5578847370786,0.0140201277593104,0.00333810919684172,1847.01383126248,105287.152056838,295.493816844854,348.862375226016,0.303933552190403
"109",44.266988343664,0.0156741122544126,0.00487682968923636,1996.3047851678,100895.311865294,293.856508970814,355.927402991839,0.354745626892933
"110",38.5888439025404,0.0111392934261984,0.00266959913374484,1107.5110290302,109548.501072158,290.789655305343,357.297849109517,0.312984820044568
"111",52.2092801135802,0.00796669593131635,0.00236540170300007,1092.20920506213,101438.628738853,291.610674417291,341.080380098755,0.379995004352732
"112",37.4809415952908,0.0108339168834244,0.0084656026351843,3623.98075945396,91276.8463586131,295.483690295023,353.988760996726,0.523140236297428
"113",41.7057432475034,0.0183582979694789,0.00883680778102018,4521.64164138213,100441.434899513,293.651711635655,351.371473843097,0.397659827961086
"114",51.4204688624991,0.00519887670731288,0.00527949069308862,4206.3525333507,98237.454993003,291.951233835417,346.769631799827,0.642820179169901
"115",43.0796512669511,0.00959260121298721,0.00665200377004407,2250.67777958047,94293.2655065088,294.299968329858,357.260638249046,0.58723069960896
"116",43.8139573912625,0.0136038709850458,0.00671086101228371,3838.08443585504,102174.865635117,293.107435553951,355.285863088784,0.445298500550657
"117",34.6190363703249,0.0090655074553343,0.00532566518235952,2682.68243646808,102440.596051146,293.520386388703,351.238267590264,0.501050451900436
"118",57.1403006261936,0.0149618282177451,0.00419711535927281,1530.83010047395,95879.0460240794,291.535667837481,340.683666191902,0.358273344427443
"119",54.2812438316317,0.00717455115541001,0.00480315929448232,2524.73142072652,107984.531778963,292.621333752946,348.044368255343,0.62787876286509
"120",40.9025678635156,0.0181655803663435,0.00653849797529727,1085.8974111313,106446.122903191,295.955033982557,359.859673331636,0.355651224627006
"121",44.1088079691189,0.0134907098554762,0.00370601164729707,3123.85370549653,109377.217171988,292.208053329782,340.862294549276,0.342224874587012
"122",56.8014006203972,0.0150367963873106,0.00358513166721165,1864.29255023319,92043.0356920091,292.875769382744,343.584352104738,0.331514582539629
"123",55.1628538918379,0.00887593021262903,0.00491949773303978,1980.52236534562,100170.291298861,291.594739144184,348.751704788357,0.557167544835118
"124",33.2121549674752,0.0142283181900531,0.00493207739815675,1460.04254973587,108836.48316307,291.247251526039,342.036649416224,0.354710661231264
"125",35.486861504463,0.0139506398065365,0.00987238212162629,1968.68912653998,109657.859054566,291.742856710938,343.856998045123,0.500553656016044
"126",35.216952292698,0.0134777496912982,0.00334473531850614,4918.91107764374,107962.40024671,295.869032282115,346.331708080224,0.302709009471386
"127",37.6699773782026,0.0185198248729215,0.00322449171978608,4349.73328270018,99282.3943130579,290.3212987159,345.67945134162,0.246711699044271
"128",44.7157048017718,0.00724655029795598,0.00343682306101173,2451.62892568205,101168.972862014,293.633770207085,341.217480332651,0.518638213204678
"129",58.5071031808527,0.0180341561587923,0.00869943113720789,2632.49935652595,92909.8187016696,294.618305959855,356.80506678497,0.465713110916292
"130",55.1826875035674,0.0132218467820121,0.00766598231855035,1257.97374195326,96124.6406760579,294.392943754791,340.052536130412,0.533213552794605
"131",49.4939227264607,0.00842848003969528,0.00737910323808528,2666.54881514702,108677.287732195,290.60390025327,354.070995904603,0.653754559726148
"132",30.8203925806331,0.0104485885371186,0.0067393485304676,2310.08799975086,100504.716467299,291.281226760552,353.392157845283,0.494260240284082
"133",54.7801125587127,0.0147853205410962,0.00299403733776324,1143.97121662274,102954.289555368,292.948385930609,341.049299306716,0.297064217030121
"134",39.2131641067215,0.0197012940837105,0.00800675420102477,1734.45142246969,107690.820307792,293.732006319527,351.774774543741,0.366355181490583
"135",54.5325525449426,0.0152116513669549,0.00206567719057016,2416.64201032184,108685.625096629,292.309103435787,358.317685573269,0.236755369547809
"136",35.2715985131473,0.0176024437607173,0.00308009587047063,1718.18809300195,104196.556421197,295.851201481989,340.915744852601,0.247142487279343
"137",57.3141443664394,0.0129592415663425,0.00758088759053312,1302.82886925712,94940.5995736457,291.766648576219,342.320634995149,0.539224028958599
"138",54.9054664132674,0.011674920595322,0.00836807976306975,2153.28739009984,91737.9977153474,294.038955331415,344.320210499139,0.615754689496384
"139",49.064555164387,0.00696357711650431,0.00774606138870306,4273.87301387452,99336.4814276807,293.568176621489,354.547316613989,0.617856917239509
"140",56.7370647258335,0.0136854915762832,0.0022351230707299,4920.01904672477,108492.852687705,294.431347364387,345.303926939582,0.276294421513703
"141",55.2956128943665,0.0192519236576569,0.00297548871326074,2746.73853720631,91856.210064101,292.329152870471,355.826658266559,0.252380427249876
"142",45.4914967728546,0.00783818620516919,0.00347278293969668,2819.41610861011,98523.5627020244,290.148995950322,357.123026276375,0.495692026260674
"143",47.2789131426439,0.0124831626052479,0.0063968359917514,4382.14586087689,91112.4381839531,291.638308879175,347.809201936522,0.47548031170869
"144",43.2996165599744,0.00506281070935307,0.0085994628872443,1444.29877477884,107143.488755403,291.177993348655,353.21135647526,0.926937109774765
"145",52.6113023285544,0.0173157196207915,0.00731300364810973,1919.38903687987,95189.7190985642,290.523628423193,351.686222565332,0.425872921824356
"146",30.3168262080825,0.00839411715244176,0.00890132726559229,1567.64145466033,103873.493363489,290.626783680798,344.899388828878,0.644510082147813
"147",48.7998169871955,0.0163172107118659,0.0063454997175578,3248.59359514993,108218.535873485,295.655564344353,356.23092882229,0.395400929198655
"148",40.3917682537017,0.019147394360808,0.0073500479606688,1078.55289963633,107825.92710054,292.369816855117,354.282086827443,0.36068498985271
"149",33.5622133747931,0.00787647149655153,0.00715744544670731,2562.54559031688,94030.3339774162,293.422998595887,352.384526552064,0.593302444506113
"150",42.6715471243369,0.00863346126572811,0.00911354963847808,2988.40768499393,97574.203692046,293.388136633174,354.44807779117,0.638241024871866
"151",53.4569544290495,0.011330126450886,0.00504264143228903,1353.40740943234,93253.9954676898,293.499247387195,350.544948013504,0.469464962759836
"152",43.3866936736274,0.0158882265066949,0.00341525675468892,1338.60148631688,103881.512392079,295.015730074998,344.512357929042,0.292248536726635
"153",44.6540915864054,0.00590591689010384,0.0020743766299244,4126.94507029932,109104.390388513,294.601565797998,349.375348341186,0.452826053150291
"154",38.1802678241464,0.0196571781019855,0.0091774342955593,1590.80607928801,93100.5038860161,293.223438770646,351.558409895096,0.405403022087153
"155",59.1183525387989,0.0167045977128088,0.0088037233221978,3039.57268015575,103124.723792751,291.338230603282,350.919948036871,0.484087456327586
"156",49.104410780766,0.0139361918473162,0.00932657667660527,1975.28380028624,105787.827328062,291.675325907113,359.750339414198,0.540041959075965
"157",35.3620134090702,0.0147792480223416,0.00475291447114758,3593.31450343598,108883.628332545,294.345870873596,345.834603213617,0.337126200272359
"158",58.8828355142428,0.0163972564140067,0.00841153113340959,4310.7375538731,109695.554715376,295.573298857014,343.528443751764,0.465367776681859
"159",53.7559312352864,0.0197518419848417,0.00641520848349109,4503.76191824954,109742.184125371,295.785909834604,356.202780092582,0.351150593787275
"160",48.7118543694215,0.0114842156676285,0.00620534364480712,3023.96205754485,95303.9103737893,295.268120982488,342.59940691316,0.515168417692695
"161",48.6601747237681,0.0145905024984188,0.00535682714731246,2011.03572480194,91969.7671163082,295.947052850359,343.13137839166,0.412081354200523
"162",52.1914374527265,0.00553714385060361,0.00504944621385261,1956.26311006956,109418.63350438,290.343476471221,347.973335798909,0.754461728894599
"163",51.2001297656167,0.0141255809688673,0.00576194543601759,2406.35977335181,95233.2147363247,294.846813222545,352.355341039682,0.4369227601293
"164",42.4282989996811,0.0191402398368553,0.00421198378306814,1650.89503216557,98156.1945305998,292.059570166185,351.586058823233,0.283353925720461
"165",32.307118457614,0.00504567447195994,0.00978997724189051,3685.84121220093,103789.917320092,293.098657163799,345.6881796761,0.567215683167633
"166",44.7844984246488,0.0196871773132973,0.00201945407930575,3394.1565449629,95361.4641061658,290.680310116365,344.211471167905,0.19699104351616
"167",33.5943636847031,0.0100134269271977,0.00503427300975844,4603.55536087509,96796.4706985885,291.334187313836,358.174971627314,0.423675754187283
"168",40.5364893609309,0.0129141375553235,0.0057735645678062,3813.34005737305,104388.554243129,293.333255988338,340.027950277329,0.421357869170994
"169",42.0365351703996,0.0115676192242245,0.00808449941107817,3953.36350839306,109032.607431118,293.679138932078,351.493396804906,0.500727893186939
"170",41.8057768355124,0.0151130849369988,0.00773673961745203,4460.04803686589,97467.0701448573,295.825741514421,349.240348630962,0.429502281529968
"171",30.2761712843785,0.0151533617994096,0.00621221822657809,4760.84115976188,90646.5424338076,294.48620757168,349.75088522227,0.353364435784841
"172",52.5784445141279,0.0136545798798744,0.00434293061362021,4758.27543325443,109675.463046017,292.278029239834,348.39992039036,0.377795680743879
"173",37.415843277548,0.0157835181108257,0.00231123577194661,3390.35566584766,106835.49100209,291.755516544771,354.871844381844,0.229948668896576
"174",47.0995986126945,0.0131385602980247,0.00803102979976125,2755.6899658395,97877.8793243924,295.634736730425,358.249807681814,0.521827010855526
"175",57.7465731749078,0.0111242942634632,0.00657599704651348,1054.11135570798,105847.062890171,290.928772769839,351.753730436154,0.535611915314726
"176",47.0071770631126,0.0100337675758335,0.00543942966907658,2219.45204129908,96883.9817474643,290.259707468609,349.876084809853,0.528832598655256
"177",58.2506588545209,0.0153508557305078,0.00243488318884373,1455.7030083593,97639.5857224986,292.897742892333,352.336437300532,0.261187347031399
"178",39.6819971335656,0.00717896676108707,0.00521130737634189,2490.94044537842,104068.117741197,290.696252330942,353.486850946448,0.596849867300701
"179",36.0589589046082,0.0138203238429071,0.0062458002927769,1181.96730116941,106965.831534481,292.605165429298,348.336790514425,0.416460122768917
"180",33.4719912476675,0.00995842139036278,0.00667210713247582,1518.87410411984,108815.934148734,290.829613960287,340.184579298873,0.532235784036916
"181",34.7878793448117,0.00639065087205614,0.00618878398015723,3518.51481567137,98937.8855806077,290.996142631447,351.257928907834,0.56169131620731
"182",44.2204015175812,0.00950885073611047,0.00668636278929375,4223.61602889281,103807.968578362,292.092187980342,343.559358600932,0.524874467567336
"183",51.6825286497292,0.00571583550018841,0.0042479726882726,1099.97685424145,91800.5784643022,291.695567988379,344.169095381191,0.671865458147761
"184",58.970112817164,0.0198536162922333,0.00413888452035375,4304.06718601286,95892.1072148019,291.56276467364,345.777147927186,0.298961652467693
"185",30.3719097870192,0.00523985654794611,0.00526105112331919,4739.12172626518,97186.0155771999,293.451633394112,347.245115557844,0.475485804415056
"186",38.5223394227796,0.0188516072082089,0.0084027491348628,3967.62703289744,92655.4639980569,290.204588138505,349.303531849468,0.385815690079195
"187",41.9450192501466,0.00877431110214326,0.00736451166818477,2045.11781134456,92304.6535907686,293.240443606516,344.847473158776,0.648390248849518
"188",54.1406228420231,0.0187973184466141,0.00622020750832744,2825.94424108509,96006.8515743362,295.11309799015,345.917036582385,0.375548650184055
"189",43.5918288925267,0.0182024212097132,0.00307649362122826,4854.26125658397,91179.6154304314,293.783222914322,358.766837767484,0.257541816185406
"190",37.0791765617346,0.013923495187934,0.00798476732720993,3004.65865162294,102358.661222784,290.885221535872,345.083376373476,0.455659218725319
"191",51.3508850225271,0.018619833772328,0.00430017936138995,3505.55713596568,103662.626517336,293.930128651721,342.856144495583,0.305709571986319
"192",43.4707312602689,0.0101649467479589,0.00242846661072224,4486.60896228161,109427.210986386,291.204856183438,357.06072038692,0.33517065092423
"193",34.280912084158,0.00613590660137939,0.00289754213753343,3678.28898005281,107495.156125696,292.917279843295,354.663649239778,0.470576636868124
"194",32.1441341860942,0.0159221192189027,0.00256625474252366,3017.87133798283,91891.7103361944,290.138857733755,353.403796622306,0.240625728835991
"195",56.215770506782,0.0156817244248476,0.00497723639822565,4299.17933200765,102671.850649063,294.721171821831,357.086817224645,0.377553676514312
"196",48.8391549509391,0.0161880264889938,0.00222974788408726,3549.4950683089,94266.0641448479,294.025284602743,350.847395172981,0.242380483225305
"197",55.286373915514,0.0176284515160916,0.006767311266331,2385.24410189688,108446.740696542,294.932755323253,341.036851537004,0.402623798700087
"198",52.3920011088671,0.017119044041289,0.00962287971408293,2619.14367209747,92296.6707397904,291.228271849865,353.539366391147,0.494971902573654
"199",38.8889646657254,0.0107908386337128,0.00835551629598811,3171.58286285307,94121.8386504333,292.534342225459,340.790449322346,0.544608787270832
"200",45.1136341506243,0.017696435078996,0.0026124434981849,3725.98974432983,103218.333251262,295.342032295032,344.542984495866,0.240146216631702
"201",34.6543315676716,0.00837696275613736,0.00322056425026059,3209.51945868786,109790.355796479,293.603286682767,343.560542716719,0.417399517563297
"202",53.1674167711451,0.0169782694704388,0.00399548359776102,3094.74345881864,97004.4435146451,292.243247853474,351.030058957669,0.318686567578188
"203",40.9401586133894,0.0175555437946913,0.00551652519856207,4142.41288882028,96410.3057796462,291.010517716209,340.240923960838,0.342456606504937
"204",41.743505199377,0.00713637928187847,0.00234062289441191,2086.85428392142,104719.353262782,295.530604272557,340.380640569781,0.420676651676125
"205",38.258072305955,0.00782008297418826,0.00907147558262013,3531.68374547176,90235.8752452023,293.220305109913,340.565643145158,0.592505689359884
"206",33.6860029264097,0.0119367561047978,0.00686716533016786,1852.89682739414,90957.8332505701,290.151081057588,351.516607507574,0.490765169480712
"207",52.9402210194035,0.00502560650173225,0.00653386096053012,2244.9753986774,109916.767616961,290.202464824752,351.325512169413,0.835211714687593
"208",55.08190547609,0.016463154135166,0.00477585131523758,3720.84358587861,91633.1098998524,291.919394035735,359.285684297718,0.363141981350333
"209",56.1423462957214,0.00788002037183149,0.00208497826259397,2631.05676013231,104837.022568579,293.409622361927,356.3849203705,0.374604273235567
"210",44.1603256962053,0.0102508202716906,0.0090818393803332,1254.77030818071,94456.0100971255,292.067370487493,341.380779362284,0.670673958710773
"211",35.5976472542086,0.0190410286574787,0.00648295469462685,2958.22722022887,109299.748738012,295.178871140288,353.950014451616,0.324469358019694
